Дата создания журнала	Время записи данных в журнал	Показания энкодера	Показания энкодера в градусах 
	10:48:44,44	-155251,000000	57,702375
	10:48:45,57	-146723,000000	55,468875
	10:48:46,70	-137256,000000	50,981625
	10:48:47,83	2774,000000	48,728250
	10:48:49,25	-119796,000000	43,381125
	10:48:50,40	-108002,000000	41,113125
	10:48:51,53	-99026,000000	36,606375
	10:48:52,65	-90039,000000	34,389750
	10:48:53,79	-81005,000000	29,889750
	10:48:54,92	-72048,000000	27,631500
	10:48:56,05	-63561,000000	23,169375
	10:48:57,18	-54570,000000	20,913000
	10:48:58,31	-45108,000000	16,426875
	10:48:59,45	-36580,000000	14,170125
	10:49:00,58	-27162,000000	9,675000
	10:49:01,72	-18056,000000	7,430250
	10:49:02,86	-9473,000000	2,901000
	10:49:04,00	-101,000000	0,643875
	10:49:05,13	996,000000	0,374250
	10:49:06,26	1016,000000	0,381000
	10:49:07,39	1016,000000	0,381000
	10:49:08,52	1016,000000	0,381000
	10:49:09,59	1005,000000	0,381000
	10:49:10,73	1002,000000	0,376125
	10:49:11,86	1002,000000	0,375750
	10:49:22,44	-6730,000000	1,833750
	10:49:23,58	-15738,000000	6,390000
	10:49:24,71	-24719,000000	8,655750
	10:49:25,84	-33628,000000	13,128000
	10:49:26,97	-42161,000000	15,355500
	10:49:28,10	-51590,000000	19,838250
	10:49:29,23	-60109,000000	22,087500
	10:49:30,36	-69479,000000	26,572875
	10:49:32,50	-78045,000000	28,819875
	10:49:33,64	-95544,000000	36,321375
	10:49:34,77	-104112,000000	38,578500
	10:49:35,91	-113055,000000	43,063875
	10:49:37,04	-122013,000000	45,312375
	10:49:38,16	-131459,000000	49,787625
	10:49:39,29	-140016,000000	52,042125
	10:49:40,42	-148896,000000	56,494500
	10:49:41,55	-157842,000000	58,747125
	10:49:42,68	-166837,000000	63,224625
	10:49:43,73	-172854,000000	66,340125
	10:49:44,79	-181618,000000	69,495000
	10:49:45,92	-192961,000000	71,764500
	10:49:46,97	-200859,000000	73,965750
	10:49:48,10	-210268,000000	79,374375
	10:49:49,23	-218818,000000	81,591750
	10:49:50,36	-228311,000000	86,083500
	10:49:51,51	-236914,000000	88,386750
	10:49:52,95	-246328,000000	93,772500
	10:49:54,09	-257318,000000	96,050625
	10:49:55,22	-266300,000000	100,546875
	10:49:56,35	-275337,000000	102,782625
	10:49:57,49	-284759,000000	107,275875
	10:49:58,62	-293279,000000	109,538625
	10:49:59,76	-302309,000000	114,052500
	10:50:00,89	-311762,000000	116,271000
	10:50:02,02	-320293,000000	120,752250
	10:50:03,14	-329211,000000	123,012375
	10:50:04,27	-338564,000000	127,477875
	10:50:05,40	-347105,000000	129,684750
	10:50:06,83	-356115,000000	135,087000
	10:50:07,97	-367936,000000	137,336625
	10:50:09,10	-376881,000000	141,818625
	10:50:10,22	-385392,000000	144,083250
	10:50:11,60	-388809,000000	146,286375
	10:50:12,73	-405267,000000	151,534875
	10:50:13,87	-414232,000000	156,011625
	10:50:15,00	-423251,000000	158,251125
	10:50:16,13	-432653,000000	162,727875
	10:50:17,26	-441191,000000	165,002250
	10:50:18,32	-447652,000000	167,229375
	10:50:19,46	-459078,000000	172,669875
	10:50:20,59	-468113,000000	174,904875
	10:50:21,73	-476668,000000	179,343750
	10:50:22,86	-478981,000000	179,617500
	10:50:24,00	-479001,000000	179,625375
	10:50:25,13	-479000,000000	179,625000
	10:50:26,27	-479000,000000	179,625000
	10:50:27,41	-479000,000000	179,625000
	10:50:28,54	-479000,000000	179,625000
	10:50:29,67	-479000,000000	179,625000
	10:50:30,80	-479000,000000	179,625000
	10:50:31,93	-479000,000000	179,624625
	10:51:10,78	-478480,000000	179,378625
	10:51:11,85	-477881,000000	179,064000
	10:51:12,98	-476723,000000	178,832250
	10:51:14,12	-475824,000000	178,382250
	10:51:15,25	-474964,000000	178,159125
	10:51:16,37	-474028,000000	177,712875
	10:51:17,51	-473125,000000	177,481500
	10:51:18,63	-472240,000000	177,037500
	10:51:19,84	0,000000	0,000000
	10:51:20,98	-470374,000000	176,340375
	10:51:22,11	-469520,000000	176,115750
	10:51:23,24	-468565,000000	175,666125
	10:51:24,37	-467719,000000	175,440375
	10:51:25,50	-466775,000000	174,990375
	10:51:26,64	-465865,000000	174,762750
	10:51:27,77	-464963,000000	174,313125
	10:51:28,91	-464061,000000	174,085125
	10:51:30,04	-463203,000000	173,636625
	10:51:31,18	-462301,000000	173,405250
	10:51:32,31	-461403,000000	172,958625
	10:51:33,44	-460461,000000	172,733625
	10:51:34,58	-459598,000000	172,283250
	10:51:36,01	-458701,000000	172,054875
	10:51:37,14	-457562,000000	171,516375
	10:51:38,28	-456650,000000	171,293625
	10:51:39,41	-455703,000000	170,955750
	10:51:40,54	-454858,000000	170,504250
	10:51:41,67	-453906,000000	170,279625
	10:51:42,81	-453009,000000	169,828500
	10:51:43,95	-452149,000000	169,604250
	10:51:45,08	-451249,000000	169,149000
	10:51:46,21	-450344,000000	168,926250
	10:51:47,39	-449364,000000	168,465000
	10:51:48,51	-448524,000000	168,240750
	10:51:49,64	-447574,000000	167,790750
	10:51:50,78	-446669,000000	167,565750
	10:51:51,92	-445765,000000	167,113875
	10:51:53,06	-444908,000000	166,887000
	10:51:54,19	-443963,000000	166,435875
	10:51:55,32	-443054,000000	166,208250
	10:51:56,46	-442162,000000	165,758625
	10:51:57,60	-441302,000000	165,534375
	10:51:58,73	-440356,000000	165,083625
	10:51:59,87	-439500,000000	164,857500
	10:52:00,94	-438643,000000	164,541375
	10:52:02,07	-437744,000000	164,087250
	10:52:03,21	-436800,000000	163,861125
	10:52:04,34	-435930,000000	163,410375
	10:52:05,48	-434994,000000	163,185000
	10:52:06,62	-434082,000000	162,729375
	10:52:07,76	-433222,000000	162,505125
	10:52:08,90	-432320,000000	162,053625
	10:52:10,03	-431421,000000	161,825625
	10:52:11,16	-430479,000000	161,376375
	10:52:12,29	-429581,000000	161,153625
	10:52:13,43	-428679,000000	160,704000
	10:52:14,56	-427768,000000	160,474875
	10:52:15,70	-426918,000000	160,022625
	10:52:16,84	-425967,000000	159,802125
	10:52:17,97	-425064,000000	159,351750
	10:52:19,02	-424228,000000	159,032625
	10:52:20,16	-423367,000000	158,812125
	10:52:21,29	-422473,000000	158,360625
	10:52:22,42	-421523,000000	158,134125
	10:52:23,55	-420629,000000	157,684125
	10:52:24,57	-420079,000000	157,381125
	10:52:25,71	-418922,000000	157,156125
	10:52:26,85	-418004,000000	156,704625
	10:52:27,99	-417105,000000	156,478875
	10:52:29,12	-416205,000000	156,027000
	10:52:30,26	-415301,000000	155,798625
	10:52:31,39	-414446,000000	155,350125
	10:52:32,52	-413548,000000	155,126625
	10:52:33,65	-412604,000000	154,676625
	10:52:34,79	-411700,000000	154,448625
	10:52:35,93	-410846,000000	153,998625
	10:52:37,06	-409945,000000	153,775875
	10:52:38,18	-409043,000000	153,327375
	10:52:39,32	-408098,000000	153,098625
	10:52:40,45	-407245,000000	152,649000
	10:52:41,58	-406347,000000	152,425875
	10:52:42,72	-405403,000000	151,976250
	10:52:43,85	-404496,000000	151,748625
	10:52:44,98	-403647,000000	151,302375
	10:52:46,11	-402754,000000	151,078875
	10:52:47,24	-401843,000000	150,627750
	10:52:48,38	-400896,000000	150,399750
	10:52:49,52	-400000,000000	150,174375
	10:52:50,65	-399101,000000	149,610750
	10:52:51,79	-398238,000000	149,386125
	10:52:52,92	-397284,000000	148,935750
	10:52:54,35	-396440,000000	148,709250
	10:52:55,50	-395246,000000	148,168500
	10:52:56,64	-394385,000000	147,939000
	10:52:57,77	-393442,000000	147,488625
	10:52:58,90	-392582,000000	147,265500
	10:53:00,04	-391639,000000	146,814000
	10:53:01,17	-390737,000000	146,587875
	10:53:02,31	-389837,000000	146,136375
	10:53:03,44	-388934,000000	145,913625
	10:53:04,57	-388037,000000	145,463250
	10:53:05,71	-387126,000000	145,233375
	10:53:06,85	-386276,000000	144,783000
	10:53:07,98	-385364,000000	144,561750
	10:53:09,11	-384422,000000	144,112125
	10:53:10,17	-383877,000000	143,881875
	10:53:11,31	-382726,000000	143,572125
	10:53:12,45	-2129918970,000000	143,116500
	10:53:13,58	-380879,000000	142,890750
	10:53:14,72	-380005,000000	142,439625
	10:53:15,85	-379072,000000	142,215000
	10:53:16,99	-378164,000000	141,764250
	10:53:18,08	-377312,000000	141,538125
	10:53:19,33	-376308,000000	0,000000
	10:53:20,48	-375396,000000	140,722125
	10:53:21,62	-374536,000000	140,492625
	10:53:22,75	-373589,000000	140,044125
	10:53:23,88	-372693,000000	139,822500
	10:53:25,27	-372439,000000	139,822500
	10:53:26,41	-370683,000000	138,957000
	10:53:27,55	-369823,000000	138,728250
	10:53:29,68	-368926,000000	138,279000
	10:53:30,82	-367181,000000	137,754000
	10:53:31,95	-366280,000000	137,303625
	10:53:33,09	-365367,000000	137,074125
	10:53:34,23	-364476,000000	136,623750
	10:53:35,35	-363574,000000	136,402875
	10:53:36,48	-362721,000000	135,954000
	10:53:37,62	-361823,000000	135,727500
	10:53:38,76	-360879,000000	135,272625
	10:53:39,89	-360009,000000	135,052875
	10:53:41,02	-359064,000000	134,602125
	10:53:42,16	-358220,000000	134,373750
	10:53:43,29	-357273,000000	133,922625
	10:53:44,43	-356365,000000	133,703250
	10:53:45,56	-355461,000000	133,250250
	10:53:46,70	-354605,000000	133,021125
	10:53:47,83	-353662,000000	132,571125
	10:53:48,96	-352761,000000	132,350625
	10:53:50,10	-351906,000000	131,897250
	10:53:51,23	-351005,000000	131,671125
	10:53:52,36	-350064,000000	131,221500
	10:53:53,48	-349205,000000	131,002500
	10:53:54,62	-348318,000000	130,551750
	10:53:55,75	-347408,000000	130,321875
	10:53:56,88	-346469,000000	129,871875
	10:53:58,02	-345608,000000	129,652125
	10:53:59,15	-344660,000000	129,201750
	10:54:00,28	-343807,000000	128,971500
	10:54:01,33	-342938,000000	128,662500
	10:54:02,46	-342081,000000	128,213625
	10:54:03,90	-340943,000000	127,983375
	10:54:05,04	-340039,000000	127,442625
	10:54:06,17	-339086,000000	127,219125
	10:54:07,30	-338184,000000	126,772500
	10:54:08,44	-337283,000000	126,541500
	10:54:09,57	-336384,000000	126,091125
	10:54:10,71	-335484,000000	125,867625
	10:54:11,84	-334575,000000	125,418000
	10:54:12,98	-333680,000000	125,190750
	10:54:14,11	-332820,000000	124,741125
	10:54:15,24	-331923,000000	124,517250
	10:54:16,36	-331027,000000	124,070250
	10:54:17,49	-330130,000000	123,841500
	10:54:18,63	-329193,000000	123,392625
	10:54:19,76	-328327,000000	123,172500
	10:54:20,89	-327436,000000	122,723250
	10:54:22,02	-326485,000000	122,492625
	10:54:23,17	-325590,000000	122,043000
	10:54:24,30	-324688,000000	121,820625
	10:54:25,44	-323823,000000	121,366875
	10:54:26,57	-322922,000000	121,140375
	10:54:27,71	-321980,000000	120,690750
	10:54:28,92	-321021,000000	120,445125
	10:54:30,05	-320162,000000	119,995500
	10:54:31,18	-319218,000000	119,769000
	10:54:32,31	-318322,000000	119,319000
	10:54:33,45	-317423,000000	119,095875
	10:54:34,58	-316520,000000	118,643625
	10:54:35,71	-315607,000000	118,413750
	10:54:36,84	-314717,000000	117,964500
	10:54:37,97	-313821,000000	117,743250
	10:54:39,11	-312914,000000	117,294000
	10:54:40,25	-312051,000000	117,061500
	10:54:41,39	-311141,000000	116,611125
	10:54:42,53	-310242,000000	116,386875
	10:54:43,66	-309342,000000	115,935750
	10:54:44,80	-308437,000000	115,709250
	10:54:45,93	-307499,000000	115,260750
	10:54:47,07	-306593,000000	115,035375
	10:54:48,19	-305741,000000	114,586125
	10:54:49,33	-304836,000000	114,359625
	10:54:50,46	-303926,000000	113,909625
	10:54:51,59	-302997,000000	113,685000
	10:54:52,73	-302140,000000	113,235750
	10:54:53,86	-301187,000000	113,009250
	10:54:55,00	-300286,000000	112,558125
	10:54:56,14	-299426,000000	112,328625
	10:54:57,27	-298480,000000	111,878250
	10:54:58,41	-297580,000000	111,653625
	10:54:59,55	-296680,000000	111,203625
	10:55:00,68	-295773,000000	110,974875
	10:55:01,81	-294878,000000	110,526750
	10:55:02,94	-293977,000000	110,303250
	10:55:04,08	-293065,000000	109,852875
	10:55:05,21	-292165,000000	109,623375
	10:55:06,33	-291280,000000	109,178250
	10:55:07,46	-290424,000000	108,955125
	10:55:08,60	-289522,000000	108,507000
	10:55:09,74	-288571,000000	108,276375
	10:55:10,88	-287720,000000	107,824875
	10:55:12,01	-286767,000000	107,599875
	10:55:13,14	-285915,000000	107,152875
	10:55:14,28	-284966,000000	106,926000
	10:55:15,42	-284064,000000	106,471500
	10:55:16,55	-283203,000000	106,248000
	10:55:17,67	-282264,000000	105,802500
	10:55:18,81	-281364,000000	105,571875
	10:55:20,00	-280466,000000	105,110250
	10:55:21,13	-279518,000000	104,880750
	10:55:22,26	-278622,000000	104,431500
	10:55:23,41	-277761,000000	104,206500
	10:55:24,54	-276861,000000	103,756500
	10:55:25,68	-275952,000000	103,529625
	10:55:26,82	-275043,000000	103,078500
	10:55:27,95	-274099,000000	102,849000
	10:55:29,09	-273242,000000	102,396750
	10:55:30,23	-272328,000000	102,172875
	10:55:31,36	-271439,000000	101,723625
	10:55:32,49	-270488,000000	101,495625
	10:55:33,62	-269599,000000	101,046000
	10:55:34,75	-268734,000000	100,823625
	10:55:35,89	-267840,000000	100,373250
	10:55:37,03	-266885,000000	100,142625
	10:55:38,17	-265985,000000	99,691875
	10:55:39,30	-265085,000000	99,471375
	10:55:40,44	-264222,000000	99,017250
	10:55:41,59	-263271,000000	98,787750
	10:55:42,71	-262374,000000	98,339625
	10:55:43,85	-261464,000000	98,115375
	10:55:44,98	-260562,000000	97,663875
	10:55:46,12	-259669,000000	97,438500
	10:55:47,25	-258769,000000	96,988875
	10:55:48,38	-257865,000000	96,763875
	10:55:49,51	-257008,000000	96,314625
	10:55:50,64	-256115,000000	96,088125
	10:55:51,77	-255213,000000	95,640000
	10:55:52,91	-254269,000000	95,414625
	10:55:54,04	-253363,000000	94,964625
	10:55:55,18	-252504,000000	94,737000
	10:55:56,31	-251569,000000	94,288875
	10:55:57,44	-250664,000000	94,062750
	10:55:58,58	-249763,000000	93,613500
	10:55:59,71	-248904,000000	93,384750
	10:56:00,85	-248003,000000	92,935500
	10:56:01,98	-247056,000000	92,708250
	10:56:03,12	-246204,000000	92,258250
	10:56:04,25	-245261,000000	92,033625
	10:56:05,39	-244400,000000	91,583250
	10:56:06,52	-243502,000000	91,356375
	10:56:07,66	-242600,000000	90,905250
	10:56:08,79	-241652,000000	90,682125
	10:56:09,93	-240791,000000	90,230625
	10:56:11,64	-239442,000000	90,230625
	10:56:12,77	-238482,000000	89,383875
	10:56:13,91	-237584,000000	89,154375
	10:56:15,04	-236685,000000	88,705875
	10:56:16,17	-235824,000000	88,478625
	10:56:17,31	-234882,000000	88,030125
	10:56:18,44	-234022,000000	87,804375
	10:56:19,57	-233123,000000	87,355500
	10:56:20,70	-232178,000000	87,129375
	10:56:21,84	-231326,000000	86,680875
	10:56:22,97	-230382,000000	86,454000
	10:56:24,11	-229482,000000	86,004375
	10:56:25,24	-228625,000000	85,778250
	10:56:26,36	-227683,000000	85,332750
	10:56:27,50	-226819,000000	85,104000
	10:56:28,64	-225922,000000	84,654375
	10:56:29,77	-225024,000000	84,427875
	10:56:30,91	-224124,000000	83,976375
	10:56:32,34	-223207,000000	83,752125
	10:56:33,49	-222022,000000	83,211000
	10:56:34,62	-221173,000000	82,981500
	10:56:35,76	-220266,000000	82,531125
	10:56:36,89	-219362,000000	82,306500
	10:56:38,02	-218464,000000	81,857625
	10:56:39,16	-217563,000000	81,630750
	10:56:40,30	-216657,000000	81,180750
	10:56:41,43	-215715,000000	80,955375
	10:56:42,56	-214804,000000	80,506500
	10:56:43,69	-213920,000000	80,280375
	10:56:44,89	-213023,000000	79,814250
	10:56:46,32	-212065,000000	79,590000
	10:56:47,45	-210935,000000	79,050000
	10:56:48,51	-210083,000000	78,733875
	10:56:49,65	-209185,000000	78,510000
	10:56:50,78	-208324,000000	78,058500
	10:56:51,92	-207382,000000	77,835375
	10:56:53,05	-206533,000000	77,381625
	10:56:54,19	-205628,000000	77,158500
	10:56:55,31	-204683,000000	76,707000
	10:56:56,71	-204383,000000	76,707000
	10:56:57,85	-202676,000000	75,952875
	10:56:58,99	-201813,000000	75,722250
	10:57:00,12	-200917,000000	75,272625
	10:57:01,25	-199967,000000	75,052875
	10:57:02,52	-199023,000000	74,563875
	10:57:03,66	-198098,000000	74,333625
	10:57:04,87	-197043,000000	73,860000
	10:57:06,00	-196239,000000	73,635750
	10:57:07,38	-195049,000000	73,111125
	10:57:08,51	-194203,000000	72,886500
	10:57:09,65	-193290,000000	72,436125
	10:57:10,78	-192401,000000	72,210750
	10:57:11,92	-191497,000000	71,761125
	10:57:13,05	-190604,000000	71,536500
	10:57:14,18	-189743,000000	71,087250
	10:57:15,57	-188803,000000	70,861125
	10:57:16,71	-187698,000000	70,338000
	10:57:18,86	-186043,000000	70,110750
	10:57:19,99	-185085,000000	69,358875
	10:57:21,13	-184224,000000	69,128625
	10:57:22,27	-183322,000000	68,676375
	10:57:23,40	-182415,000000	68,453250
	10:57:24,47	-181818,000000	68,225250
	10:57:25,60	-180675,000000	67,683000
	10:57:26,74	-179724,000000	67,458375
	10:57:27,88	-178817,000000	67,009125
	10:57:29,01	-177922,000000	66,781125
	10:57:30,39	-177614,000000	66,781125
	10:57:31,53	-175921,000000	65,917125
	10:57:32,66	-175021,000000	65,695875
	10:57:33,79	-174125,000000	65,249625
	10:57:34,93	-173274,000000	65,023125
	10:57:36,06	-172365,000000	64,681125
	10:57:37,20	-171418,000000	64,230750
	10:57:38,32	-170563,000000	64,009125
	10:57:39,46	-169623,000000	63,560625
	10:57:40,59	-168722,000000	63,331500
	10:57:41,73	-167821,000000	62,881125
	10:57:42,85	-166921,000000	62,659125
	10:57:43,99	-166068,000000	62,210625
	10:57:45,12	-165122,000000	61,981500
	10:57:46,25	-164221,000000	61,531500
	10:57:47,39	-163365,000000	61,312500
	10:57:48,53	-162414,000000	60,857625
	10:57:49,67	-161520,000000	60,631125
	10:57:50,80	-160614,000000	60,180375
	10:57:51,93	-159761,000000	59,956500
	10:57:53,07	-158860,000000	59,504250
	10:57:54,21	-157961,000000	59,280000
	10:57:55,34	-157004,000000	58,826250
	10:57:56,48	-156149,000000	58,603125
	10:57:57,61	-155200,000000	58,149750
	10:57:58,84	-154283,000000	57,900750
	10:57:59,97	-153327,000000	57,449250
	10:58:01,11	-152420,000000	57,221250
	10:58:02,25	-151563,000000	56,768250
	10:58:03,38	-150662,000000	56,544750
	10:58:04,51	-149722,000000	56,096625
	10:58:05,65	-148812,000000	55,756875
	10:58:06,78	-147962,000000	55,530750
	10:58:07,93	-147053,000000	55,079250
	10:58:09,05	-146159,000000	54,856125
	10:58:10,23	-145183,000000	54,391125
	10:58:11,36	-144285,000000	54,168375
	10:58:12,50	-143382,000000	53,716500
	10:58:13,63	-142523,000000	53,490750
	10:58:14,77	-141576,000000	53,040000
	10:58:15,92	-140712,000000	52,810500
	10:58:17,05	-139806,000000	52,358250
	10:58:18,18	-138900,000000	52,134375
	10:58:19,33	-137957,000000	51,683250
	10:58:20,46	-137099,000000	51,453375
	10:58:21,59	-136157,000000	51,004500
	10:58:22,73	-135253,000000	50,783250
	10:58:23,86	-134351,000000	50,332500
	10:58:25,00	-133499,000000	50,101875
	10:58:26,15	-132543,000000	49,650375
	10:58:27,29	-131625,000000	49,424250
	10:58:28,42	-130776,000000	48,972750
	10:58:29,55	-129830,000000	48,748500
	10:58:30,69	-128969,000000	48,299625
	10:58:31,81	-128038,000000	48,076125
	10:58:32,94	-127128,000000	47,626500
	10:58:34,08	-126279,000000	47,400000
	10:58:35,22	-125335,000000	46,949625
	10:58:36,35	-124479,000000	46,725375
	10:58:37,48	-123525,000000	46,275000
	10:58:38,62	-122667,000000	46,048125
	10:58:39,76	-121764,000000	45,595875
	10:58:40,90	-120813,000000	45,368625
	10:58:42,02	-119973,000000	45,145500
	10:58:43,15	-119024,000000	44,583000
	10:58:44,29	-118126,000000	44,358375
	10:58:45,43	-117218,000000	43,907625
	10:58:46,81	-116963,000000	43,907625
	10:58:47,94	-115270,000000	43,160250
	10:58:49,00	-114426,000000	42,841875
	10:58:50,13	-113523,000000	42,618000
	10:58:51,27	-112577,000000	42,168000
	10:58:52,34	-111734,000000	41,849625
	10:58:53,47	-110881,000000	41,626125
	10:58:54,61	-109923,000000	41,174625
	10:58:55,74	-109026,000000	40,950375
	10:58:56,88	-108124,000000	40,495500
	10:58:58,02	-107270,000000	40,270875
	10:58:59,15	-106321,000000	39,819375
	10:59:00,21	-105484,000000	39,506250
	10:59:01,34	-104582,000000	39,284250
	10:59:02,47	-103683,000000	38,831250
	10:59:03,61	-102786,000000	38,608875
	10:59:04,74	-101881,000000	38,154000
	10:59:05,87	-100977,000000	37,933125
	10:59:07,00	-100082,000000	37,483125
	10:59:08,13	-99187,000000	37,259625
	10:59:09,26	-98327,000000	36,808125
	10:59:10,32	-97444,000000	36,495375
	10:59:11,46	-96591,000000	36,270375
	10:59:12,85	-96289,000000	36,270375
	10:59:14,00	-94525,000000	35,396625
	10:59:15,13	-93674,000000	35,172750
	10:59:16,28	-92763,000000	34,715250
	10:59:17,35	-91921,000000	34,401750
	10:59:18,49	-90960,000000	34,171125
	10:59:19,62	-90061,000000	33,721125
	10:59:20,77	-89202,000000	33,496875
	10:59:21,89	-88248,000000	33,046875
	10:59:23,02	-87358,000000	32,820750
	10:59:24,16	-86458,000000	32,370750
	10:59:25,30	-85601,000000	32,146500
	10:59:26,43	-84646,000000	31,695000
	10:59:27,57	-83801,000000	31,470375
	10:59:28,70	-82853,000000	31,020000
	10:59:29,84	-81948,000000	30,795375
	10:59:30,97	-81043,000000	30,343875
	10:59:32,11	-80143,000000	30,118500
	10:59:33,24	-79284,000000	29,667000
	10:59:34,37	-78342,000000	29,443500
	10:59:35,51	-77490,000000	28,988625
	10:59:36,65	-76572,000000	28,764375
	10:59:37,80	-75612,000000	28,307250
	10:59:39,02	-74704,000000	28,057875
	10:59:40,16	-73756,000000	27,605625
	10:59:41,28	-72894,000000	27,383625
	10:59:42,41	-72000,000000	26,934375
	10:59:44,19	-71401,000000	26,934375
	10:59:45,31	-69689,000000	26,070000
	10:59:46,44	-68759,000000	25,846500
	10:59:47,58	-67854,000000	25,396500
	10:59:49,34	-67297,000000	25,396500
	10:59:50,49	-65540,000000	24,530250
	10:59:51,62	-64642,000000	24,302625
	10:59:52,75	-63744,000000	23,851875
	10:59:53,88	2687,000000	23,633250
	10:59:55,01	-61995,000000	23,181750
	10:59:56,16	-61091,000000	22,951875
	10:59:57,29	-60143,000000	22,501125
	10:59:58,43	-59238,000000	22,277250
	10:59:59,57	-58381,000000	21,825375
	11:00:00,71	-57428,000000	21,599250
	11:00:01,85	-56526,000000	21,144750
	11:00:02,98	-55611,000000	20,922750
	11:00:04,12	-54718,000000	20,465625
	11:00:05,26	-53815,000000	20,243250
	11:00:06,39	-52960,000000	19,792875
	11:00:07,53	-52003,000000	19,563750
	11:00:08,67	-51147,000000	19,111500
	11:00:09,80	-50204,000000	18,888000
	11:00:10,94	-49299,000000	18,436875
	11:00:12,07	-48452,000000	18,211875
	11:00:13,20	-47544,000000	17,761500
	11:00:14,33	-46603,000000	17,537625
	11:00:15,47	-45701,000000	17,088750
	11:00:16,60	-44801,000000	16,861875
	11:00:17,73	-43903,000000	16,411125
	11:00:18,87	-43004,000000	16,190250
	11:00:20,03	-42081,000000	15,728625
	11:00:21,16	-41219,000000	15,504000
	11:00:22,30	-40279,000000	15,054000
	11:00:23,43	-39421,000000	14,825250
	11:00:24,57	-38522,000000	14,374875
	11:00:25,70	-37615,000000	14,153625
	11:00:26,83	-36721,000000	13,704000
	11:00:27,96	-35821,000000	13,475250
	11:00:29,10	-34922,000000	13,026000
	11:00:30,23	-33981,000000	12,804000
	11:00:31,36	-33120,000000	12,353625
	11:00:32,41	-32243,000000	12,043875
	11:00:33,54	-31347,000000	11,814750
	11:00:34,83	0,000000	0,000000
	11:00:35,88	-29485,000000	11,007750
	11:00:37,02	-28625,000000	10,779375
	11:00:38,16	-27682,000000	10,441125
	11:00:39,29	-26783,000000	9,991125
	11:00:40,42	-25881,000000	9,767250
	11:00:41,56	-25024,000000	9,317625
	11:00:42,69	-24079,000000	9,090000
	11:00:43,83	-23218,000000	8,640750
	11:00:44,96	-22280,000000	8,416875
	11:00:46,09	-21367,000000	7,966125
	11:00:47,23	-20520,000000	7,739625
	11:00:48,37	-19571,000000	7,288500
	11:00:49,50	-18717,000000	7,064250
	11:00:50,64	-17806,000000	6,613500
	11:00:51,77	-16905,000000	6,386625
	11:00:53,08	-15841,000000	6,386625
	11:00:54,22	-14963,000000	5,547750
	11:00:55,37	-14007,000000	5,317125
	11:00:56,49	-13161,000000	4,867500
	11:00:57,63	-12218,000000	4,643250
	11:00:58,76	-11315,000000	4,193625
	11:00:59,90	-10459,000000	3,963375
	11:01:00,96	-9607,000000	3,653250
	11:01:02,11	-8704,000000	3,196500
	11:01:03,23	-7761,000000	2,971125
	11:01:04,36	-6865,000000	2,522250
	11:01:05,50	-5966,000000	2,298000
	11:01:06,89	-5704,000000	2,298000
	11:01:08,03	-3950,000000	1,431000
	11:01:09,16	-3050,000000	1,205625
	11:01:10,29	-2204,000000	0,759000
	11:01:11,42	-1257,000000	0,533250
	11:01:12,57	-395,000000	0,082500
	11:01:13,73	561,000000	0,148125
	11:01:14,87	995,000000	0,373500
	11:01:16,00	1016,000000	0,381000
	11:01:17,13	1016,000000	0,381000
	11:01:18,26	1016,000000	0,381000
	11:01:19,40	1011,000000	0,381000
	11:01:20,54	1002,000000	0,376125
	11:01:21,67	1002,000000	0,375750
	11:01:56,86	8225,000000	2,629500
	11:01:57,99	17614,000000	7,112250
	11:01:59,13	26655,000000	9,358125
	11:02:00,27	35223,000000	13,872375
	11:02:01,52	44670,000000	16,111500
	11:02:02,65	54571,000000	20,949750
	11:02:03,79	63093,000000	23,196000
	11:02:04,92	72051,000000	27,693375
	11:02:06,06	81516,000000	29,939250
	11:02:07,10	87097,000000	32,200500
	11:02:08,24	98401,000000	37,562250
	11:02:09,38	107406,000000	39,823875
	11:02:10,52	116858,000000	44,328000
	11:02:11,65	125402,000000	46,577625
	11:02:12,79	134881,000000	51,068625
	11:02:13,92	143802,000000	53,311500
	11:02:15,05	152323,000000	57,785250
	11:02:16,19	161324,000000	60,042000
	11:02:17,33	170411,000000	64,560750
	11:02:18,47	179837,000000	66,819000
	11:02:19,59	188762,000000	71,282625
	11:02:20,72	197751,000000	73,537875
	11:02:21,86	206747,000000	78,018000
	11:02:23,00	215343,000000	80,285625
	11:02:24,13	224740,000000	84,784500
	11:02:25,26	233708,000000	87,025125
	11:02:26,40	242710,000000	91,500000
	11:02:27,53	251268,000000	93,759375
	11:02:28,67	260642,000000	98,248875
	11:02:29,80	269217,000000	100,510125
	11:02:30,94	278673,000000	104,987625
	11:02:32,07	287611,000000	107,230875
	11:02:33,20	296131,000000	111,707250
	11:02:34,33	305095,000000	113,965500
	11:02:35,47	314099,000000	118,450500
	11:02:36,61	323109,000000	120,708000
	11:02:37,74	332514,000000	125,197500
	11:02:38,88	341068,000000	127,458375
	11:02:40,02	350135,000000	131,968500
	11:02:41,16	359615,000000	134,235000
	11:02:42,30	368174,000000	138,732750
	11:02:43,43	377642,000000	140,989125
	11:02:44,57	386283,000000	145,504125
	11:02:45,70	395228,000000	147,751500
	11:02:46,83	404129,000000	152,222625
	11:02:47,97	413553,000000	155,593500
	11:02:49,10	422172,000000	157,834875
	11:02:50,24	431154,000000	162,324000
	11:02:51,38	440088,000000	164,586000
